"","M.C.193","M.C.216","M.C.218","M.C.226","M.C.306","M.C.329","M.C.334","M.C.337","M.C.339","M.C.358","M.C.360","M.C.363","M.C.373","M.C.482","M.C.488","M.T.18","M.T.20","M.T.22","M.T.235","M.T.245","M.T.29","M.T.31","M.T.32","M.T.399","M.T.43","M.T.44","M.T.500","M.T.7","M.T.83","M.T.8"
"LOC132751601",3.35168470141315,3.49184699615233,2.12822661241972,5.00341912484447,4.91725883077609,4.25865369901668,4.73604722200968,3.7006741512564,5.14852214282862,4.59981586254408,4.19027930947619,3.86082113410132,5.29660435642182,4.26110036535314,6.40986822498454,4.12502699536788,4.63412998146666,5.09552388359081,2.48128842106333,5.50088387961641,5.04015132484583,4.60459556623836,8.04295873780152,3.39433049559768,7.05421772961795,5.95550423852262,6.30545918716563,6.8933639561484,8.2260875425424,4.63327648759653
"LOC132721594",5.58384500968888,5.50514337104534,5.5911158732821,5.73427627439619,5.65436691538807,7.3137240551252,6.14500843763139,4.49849359846243,6.73233166028433,5.31278434909275,5.64071640006595,5.95136818278148,5.9238428162393,7.21740001720096,5.54946965916681,4.7062835033841,3.86970361350918,5.51001590123285,5.43967709940533,3.94128607582626,3.80329232108777,5.39585772278979,6.18300355046748,5.4675553789845,5.27010352244175,4.06179126560657,4.86789030520383,4.65660776385937,5.69097173927512,3.62545632896304
"LOC132750036",9.15501817592497,8.85961437816685,9.00425765308786,8.64990684740933,9.14256234961841,9.37887344401611,8.51669158477991,8.23770212169272,8.44530952491667,9.39680953317157,9.50521668934172,9.03371160747318,8.69899805501849,9.18630469425745,9.24991889808506,8.35859664953137,8.13456128025428,8.56023794575148,8.94435960165315,7.74974800313207,8.79005015308791,8.56493070237799,7.93056223236742,7.64967215055628,9.1027469395522,8.35409390727509,8.7055994439979,7.88728330442647,8.2911657969559,8.54304783739942
"LOC132757650",8.40492116438078,9.03272784605219,9.65617389441095,9.22413325312848,9.68136757392882,9.86327962723823,9.71116122476279,8.84386046120362,9.51862314149299,9.29369906675189,8.92504522531607,10.420768753444,9.27495346891953,9.61416796178942,10.1661889746987,9.03311343624546,8.02096713466688,8.88935729999957,8.76975895307171,9.04003400906755,9.26942709561561,8.87930592561774,8.10469449466221,8.69205860899058,9.71115254882378,8.77187223192999,8.2095219921875,8.23916670869176,9.1319127379125,8.91254029945
"LOC132737737",10.436652408437,12.5035844267318,10.9116140176829,10.5243545066132,11.6017757455034,12.921934252632,11.5502352973754,11.8884644104703,10.7398911788917,11.6746586294146,12.2744829587678,12.3729196603399,9.52043993318184,11.8509733579422,12.9859205929557,10.3647994032903,10.2484414412896,11.160658259623,11.1579517496677,10.8477741876087,9.77206244616707,10.2203693548593,9.42951840080824,10.8980398729129,11.5500356196347,10.7022512439528,11.4796262236559,9.89376829808656,11.6968289707364,11.0495824090875
"LOC132717148",4.79204096514256,6.91388006601713,7.06203576394306,6.47473237061308,6.83080883958755,7.21651296091402,5.94329510399132,6.64699013141184,5.10904179962042,6.60458548092267,6.14937454847047,7.28031805467425,5.41561563986644,6.40261440325884,6.21170108285113,4.12502699536788,5.19959527200004,5.44868651804489,5.86541138259568,6.03625304118512,5.38804617459664,6.05621345331071,5.39853580785846,5.2552618991615,6.21192625462496,4.8964488130516,6.65512530634611,4.51094626624461,5.66501659840312,4.75945714018532
"LOC132732878",6.97995929800533,7.45326397689712,7.41543598449611,7.43387242443017,6.99932498793476,7.81493916167898,7.12420780383297,7.50009845155954,6.86860113103029,7.78989863700515,7.14895430022055,7.35175975778343,7.52852363724296,7.64172983504863,7.18038872964756,6.43804466202389,6.14555082793687,6.56805822688684,7.17241478194945,7.32353112460906,6.93817454964159,6.82273787544464,6.65333293267819,7.05896897315932,6.43343822859314,6.24815423525598,6.57532929546891,7.38650091426778,7.10140918536316,7.22472356165471
"LOC132737603",3.06466200004524,4.82442197640444,4.4825074526109,5.06170313197932,4.0100564882445,4.35315601073564,4.12232534078567,3.86813303787413,4.11081745307625,2.9340241484947,4.58542356628869,7.12585642960558,3.61657922415151,4.06617886006098,4.64431984398843,3.61520472444173,3.48719366321833,3.38997998751675,4.18506152687834,3.82426764507341,3.58095205683985,3.59800435829553,2.75817502288419,2.81860202764233,2.35066036360791,3.40525054690591,2.68325919000405,4.09996546472019,4.2796024924432,2.96439009276682
"LOC132748454",6.80091007690038,7.92150371717927,7.99440295710001,8.55418481193171,6.77881073182311,8.40053332759158,7.45465248330412,7.9226886609568,7.0976580682559,7.53822691932721,7.9051137227998,8.21675183162278,8.35627859650092,7.12023284176664,7.99586280744654,6.95338773981747,6.39937766787067,7.53114932538437,7.05298997666562,7.70079290807525,6.94985606737495,7.33064069035148,7.23745257243601,6.07900747381087,7.37842427163778,7.21341720973272,6.60777921850064,7.09426674389339,7.75230420378897,6.77977530012053
"LOC132749461",5.43824742860601,6.04256479000635,5.29328609644724,9.94859591868649,6.16032105820347,5.95197411477964,6.4628534600323,5.85324716158097,5.29645211010488,7.54679384986398,6.00609817090639,6.27913538502664,5.56041298091419,5.47956259722574,5.44492210765155,6.74795223385889,6.80282245181071,6.19122336953358,6.36396436271361,7.70906832323089,7.5730761883358,9.40415449516452,7.42198976805083,7.55993778029845,6.5003122091591,6.73525220708896,6.71592928192424,5.60396740305484,5.31054766871707,5.70147014215262
"LOC132759065",9.15034990522769,10.2521987938427,9.94151282741074,10.0302259177309,10.3976567006088,10.4056209416527,9.80184327225428,10.161385628687,9.23435697504204,9.90813071859917,10.1202864148755,10.206242750033,9.77352257225839,10.0936398096938,11.4096326162485,9.04261809297621,8.85804998932627,9.58350882922756,9.45368173335187,10.1822967435088,9.1119762740121,9.4065180190075,9.23026425933258,9.71872988214088,9.25574263942776,9.17160982177032,10.0727137270961,9.57893633646944,9.71285429171399,9.61182807032844
"LOC132732272",4.05782091428591,5.73846104942033,5.99865184752017,4.67038879216776,4.0100564882445,4.60437716065203,4.89373402963417,6.3401008352449,3.40258083665951,4.94910352387145,5.58418069580008,4.33381576009965,3.85987614278796,4.58620943605031,6.12412719335756,3.71368599323283,4.10196356576328,4.01549782828808,4.3562725016953,3.69691320379704,2.3184286907119,3.13360949643444,4.58866043529325,5.11826833889251,3.401632132271,2.82896122465763,4.43346701404748,3.04729132409324,4.58659708783363,4.25901206055307
"LOC132750588",3.47628301139099,7.35632303792812,4.24663006618468,6.48541806595024,6.43686494386829,4.35315601073564,4.03472794385194,6.108774743898,4.33270276782029,4.72587748158884,6.22528030495259,4.33381576009965,5.0734373007212,5.22298057660165,5.54946965916681,5.32037115563929,3.59274028864321,3.62989304861787,5.19083940153623,4.89354802387062,2.80360523533854,4.23069132224595,2.35562021589135,3.50838183210591,3.57711107834923,4.33550484177947,4.86789030520383,4.87080552935563,4.83958925316429,3.62545632896304
"LOC132751314",6.35814849074742,8.24765716565044,7.83310749120585,7.34865329555615,7.37698189209749,8.69929288366252,7.77155173254135,8.0281589910885,6.9378391960027,7.47679024464323,8.01612660153134,8.54317015038331,6.88466124199953,7.68484351967173,9.09443977231343,6.91250246256486,6.89855880952608,6.96840557277181,7.21754759719308,7.36601777494104,7.41350255860131,7.09306832019446,6.75584491749967,7.37685575082593,7.42506783418865,6.51904047967579,7.28632039075777,6.77071495866501,7.78881687957483,7.20267734742787
"LOC132757903",6.72759032834623,6.48917234124399,5.71975560217334,5.39210368516028,7.28677990515214,6.55919542116089,7.14527331425294,6.74710178610508,6.88037403260976,6.53739569986561,6.62618508043755,6.78602083680062,7.55469369393081,7.13274270345102,6.63248186885828,6.67649062535196,7.77408066120152,7.41570571075969,7.50832082329252,7.30180919295713,6.84115257364234,7.6185168312021,7.39400448478156,7.16711624653626,7.87907039791533,7.31963787553089,7.19315885310955,7.11961659356703,8.05176548090936,7.06281895754687
"LOC132740826",4.34608020493279,5.99183015175259,6.02379103996519,6.24249707261143,6.59557563265034,6.59831024252403,5.99062047365908,6.108774743898,5.93833926203895,6.66878482745663,5.94005248531879,5.75453779712856,6.31942253888711,6.66625013168377,6.16857852045425,4.8431121862787,5.05933199259477,6.24632664507334,5.27864139822023,6.27792664461679,5.51928163557243,4.60459556623836,5.39853580785846,4.92642426810982,5.39251549044406,4.06179126560657,5.6065270927003,4.40496823631333,5.55625819712588,5.98592714584878
"LOC132745132",9.71878570223871,9.95890846750066,10.4653451850247,10.0528531663067,10.1464242234841,10.7595060470003,10.5800210129547,10.4631649873303,10.5185813406015,10.707935840546,10.6856311033917,10.472053940017,9.59798954560087,10.3786819416077,10.4124749992859,10.2173308949898,9.32814166946837,9.41537805011557,10.0149728615992,9.61199762133734,10.0684310203519,9.62116385201583,9.29032758239452,9.43666028506492,9.78117979765827,9.19326755275116,10.2527864050002,9.99996277244675,9.34306613464262,10.6853310685562
"LOC132754418",10.540202892784,12.030708332344,9.79223529129364,10.7083505856619,10.2833455822795,11.7910945176512,10.6275770368096,10.4359240450715,9.63264449780971,11.3432829147443,10.7245682859686,12.1408813131129,9.90817230632999,11.2845412987748,11.6118010864258,9.45756374217623,10.0227097153026,10.0681434400286,9.90373350218432,10.4301846317161,9.52701179932507,11.2170741079002,9.9765268069084,9.77108325706691,10.9222668106788,9.55791575880647,10.5918180167344,9.69731164266829,10.5871177771918,9.68123302248652
"LOC132756133",9.20088842753645,11.2842551256161,11.0037292830424,10.3216365965212,11.2238241538282,11.6568460088544,10.5005121782656,10.1421054331668,8.87998362219814,10.3694183787931,10.7672512742618,10.9151895724269,10.0741661446991,10.5850758638371,11.6322799518354,9.59310301088728,9.36957016359465,9.7984808252366,10.9021165592274,10.4049363469335,9.75551765457761,9.87094314870029,9.53739161981589,9.63802257045895,10.7537677630391,9.46837983493859,9.76269508238569,9.0538190589684,10.111534725771,9.50102789639051
"LOC132760491",10.0321478454264,10.8974606499139,10.9669379164539,9.98951909668445,10.5966189329306,11.4030194579913,11.5157705007903,10.1734311626671,10.2285607657239,11.1210854794459,10.4128300708832,11.4571556871285,10.6374121870953,10.004558848357,10.2958341037657,9.85015388773068,9.4888727914128,10.3243533277629,10.3499848924497,10.2102586633318,10.5152636549021,9.67705056223381,9.69765191090653,10.5925552336973,10.1876579023378,9.79025588609512,10.2216736916028,9.62096369583579,10.5144844085156,10.2176339410319
"LOC132715750",10.1560827995556,9.56239475622544,9.95464489572542,9.98951909668445,9.51850439827361,10.46104991321,9.93633234306289,10.5672591703363,8.82621730832136,9.90646748395532,10.9221048813048,10.8461845497722,9.06946599950654,9.91505528952875,11.446203105519,8.83949914582982,8.96512114820451,9.96651755172442,9.29429089358324,9.73055463112211,9.68037836200324,9.58822888636925,9.30918133193102,9.44563613727154,9.51083493872286,9.34028648331612,9.50071296458443,9.05819591513322,9.85881391666094,10.00480173295
"LOC132718244",12.2725574377321,11.3798379355229,12.5266268454442,11.846731073192,11.6724992349277,11.4002553713186,12.9418316747444,12.6497346669329,11.7698510009207,11.8974067342645,12.5452643883528,12.0609144212291,13.1161028477349,12.7549025706865,11.7160938860153,12.8346641341157,12.9599485788756,12.2551876869061,13.0153506628683,12.5203787445415,13.0598624595095,12.8300832733675,12.5526023723655,12.5930666425116,12.629134387253,13.2781556937204,12.9900293849204,12.7146282521774,13.278963779105,13.1773691242354
